Date,Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,City,Index
11/2/2020,2:00:00 AM,38.4,61,26.1,6.08,11.52,261,267,10.8,0.0533,Grenoble,7347
11/2/2020,3:00:00 AM,38.8,61,26.6,6.01,11.52,267,273,10.3,0.032,Grenoble,7348
11/2/2020,4:00:00 AM,39.7,59,26.7,6.1,11.56,272,279,10.3,0.0107,Grenoble,7349
11/2/2020,5:00:00 AM,39.5,60,26.7,5.81,11.16,274,282,10.3,0.0093,Grenoble,7350
11/2/2020,6:00:00 AM,37.9,62,26.2,5.71,10.79,273,283,9.9,0.0279,Grenoble,7351
11/2/2020,7:00:00 AM,36.7,66,26.2,5.5,10.65,269,280,9.6,0.0464,Grenoble,7352
11/2/2020,8:00:00 AM,37.5,64,26.3,5.71,10.48,266,277,9.4,0.065,Grenoble,7353
11/2/2020,9:00:00 AM,42.2,53,26.3,6.31,11.01,266,273,10.6,0.0836,Grenoble,7354
11/2/2020,10:00:00 AM,47.2,44,26.2,6.31,10.9,266,271,11.2,0.1021,Grenoble,7355
11/2/2020,11:00:00 AM,52.4,36,26.1,6,9.3,268,271,10.9,0.1207,Grenoble,7356
11/2/2020,12:00:00 PM,56.4,31,26.1,5.9,8.4,270,271,10.9,0.1307,Grenoble,7357
11/2/2020,1:00:00 PM,58.8,29,26.3,5.51,7.72,273,274,10.8,0.1321,Grenoble,7358
11/2/2020,2:00:00 PM,59.6,28,26.8,4.53,6.56,276,278,10,0.1335,Grenoble,7359
11/2/2020,3:00:00 PM,58.1,31,27.6,3.82,6.7,264,269,8.2,0.135,Grenoble,7360
11/2/2020,4:00:00 PM,52.5,39,28.5,3.18,7.03,257,264,6.3,0.1364,Grenoble,7361
11/2/2020,5:00:00 PM,45.4,55,30.1,3.9,8.49,247,255,6.4,0.1378,Grenoble,7362
11/2/2020,6:00:00 PM,47.6,69,37.9,3.54,7.85,227,236,8.3,0.1322,Grenoble,7363
11/2/2020,7:00:00 PM,48.1,68,37.9,4.39,9.2,227,233,7.2,0.1196,Grenoble,7364
11/2/2020,8:00:00 PM,48.4,66,37.6,5.1,10.41,228,229,8.4,0.107,Grenoble,7365
11/2/2020,9:00:00 PM,49.4,62,37,5.61,11.42,230,230,9.4,0.0944,Grenoble,7366
11/2/2020,10:00:00 PM,50,59,36.3,6.16,12.22,234,233,10.3,0.0818,Grenoble,7367
11/2/2020,11:00:00 PM,50.5,59,36.6,6.55,12.79,236,235,11,0.0693,Grenoble,7368
11/3/2020,12:00:00 AM,50.8,55,35.2,6.88,13.21,237,238,11.6,0.0567,Grenoble,7369
11/3/2020,1:00:00 AM,51,55,35.3,7.05,13.38,238,238,11.9,0.0441,Grenoble,7370
11/3/2020,2:00:00 AM,50.9,57,36.1,7.21,13.46,241,242,12.2,0.0315,Grenoble,7371
11/3/2020,3:00:00 AM,50.7,57,36.2,6.93,13.1,243,244,12.2,0.0189,Grenoble,7372
11/3/2020,4:00:00 AM,50.3,58,35.9,6.76,12.78,246,247,11.6,0.0063,Grenoble,7373
11/3/2020,5:00:00 AM,49.5,58,35.4,6.72,12.59,247,251,11.4,0.0224,Grenoble,7374
11/3/2020,6:00:00 AM,48.3,62,36,5.85,11.37,257,263,11.3,0.0673,Grenoble,7375
11/3/2020,7:00:00 AM,46.1,67,35.9,5.87,11.3,261,270,10,0.1122,Grenoble,7376
11/3/2020,8:00:00 AM,46.4,66,35.8,6.07,11.4,261,269,10.2,0.1571,Grenoble,7377
11/3/2020,9:00:00 AM,50.4,58,36.2,6.46,11.41,262,268,10.9,0.202,Grenoble,7378
11/3/2020,10:00:00 AM,55,51,37.3,6.61,11.02,260,266,11.1,0.2469,Grenoble,7379
11/3/2020,11:00:00 AM,59.1,44,37.4,6.33,10.38,258,263,11.1,0.2918,Grenoble,7380
11/3/2020,12:00:00 PM,61.9,40,37.2,6.81,10,260,262,12,0.3183,Grenoble,7381
11/3/2020,1:00:00 PM,63.7,37,37.1,6.87,9.96,262,264,12.4,0.3263,Grenoble,7382
11/3/2020,2:00:00 PM,64.4,37,37.6,6.55,9.45,263,264,12.3,0.3344,Grenoble,7383
11/3/2020,3:00:00 PM,64,39,38.7,6.11,9.6,266,269,11.5,0.3424,Grenoble,7384
11/3/2020,4:00:00 PM,62,41,38.3,5.32,9.4,265,268,10.5,0.3504,Grenoble,7385
11/3/2020,5:00:00 PM,57.7,45,36.8,5.05,10.12,262,267,9,0.3585,Grenoble,7386
11/3/2020,6:00:00 PM,56.1,39,31.7,4.41,9.63,257,266,9,0.3535,Grenoble,7387
11/3/2020,7:00:00 PM,54.8,40,30.7,4.4,9.49,253,262,7.5,0.3356,Grenoble,7388
11/3/2020,8:00:00 PM,53.2,41,30.2,4.65,9.77,251,259,7.7,0.3176,Grenoble,7389
11/3/2020,9:00:00 PM,52,44,30.5,4.87,10.22,251,258,8.2,0.2997,Grenoble,7390
11/3/2020,10:00:00 PM,51.6,45,31.2,5.04,10.36,256,264,8.4,0.2817,Grenoble,7391
11/3/2020,11:00:00 PM,50.6,48,31.5,4.92,10.22,257,266,8.4,0.2638,Grenoble,7392
11/4/2020,12:00:00 AM,49.6,50,31.6,4.96,10.2,261,269,8.4,0.2458,Grenoble,7393
11/4/2020,1:00:00 AM,48.6,52,31.6,5.06,10.2,261,269,8.4,0.2278,Grenoble,7394
11/4/2020,2:00:00 AM,47.9,53,31.6,5.14,10.6,263,269,8.7,0.2099,Grenoble,7395
11/4/2020,3:00:00 AM,47.8,53,31.4,5.23,10.7,263,270,8.8,0.1919,Grenoble,7396
11/4/2020,4:00:00 AM,47.6,53,31.3,5.38,10.82,260,267,9,0.174,Grenoble,7397
11/4/2020,5:00:00 AM,47.8,52,31.2,5.12,10.66,258,264,9,0.1595,Grenoble,7398
11/4/2020,6:00:00 AM,46.9,53,30.6,5.15,10.55,252,257,9.1,0.1485,Grenoble,7399
11/4/2020,7:00:00 AM,46.6,52,30.1,5.76,11.57,253,258,9.5,0.1375,Grenoble,7400
11/4/2020,8:00:00 AM,47.9,52,30.9,5.8,11.38,255,260,10.2,0.1265,Grenoble,7401
11/4/2020,9:00:00 AM,51.8,48,32.8,5.89,10.6,260,268,9.9,0.1155,Grenoble,7402
11/4/2020,10:00:00 AM,57.4,42,34.3,6.01,10.23,273,279,10.2,0.1045,Grenoble,7403
11/4/2020,11:00:00 AM,62.1,37,35.3,5.2,9.04,270,276,10,0.0935,Grenoble,7404
11/4/2020,12:00:00 PM,64.9,34,36,5.41,8.1,266,269,9.8,0.1042,Grenoble,7405
11/4/2020,1:00:00 PM,67.1,32,36.5,4.81,7,266,269,9.8,0.1365,Grenoble,7406
11/4/2020,2:00:00 PM,68.1,33,37.7,4.51,6.59,257,260,8.8,0.1688,Grenoble,7407
11/4/2020,3:00:00 PM,67,35,38.4,4.88,8.08,259,262,8.3,0.2012,Grenoble,7408
11/4/2020,4:00:00 PM,64.2,38,38.4,5.42,9.6,265,269,9.3,0.2335,Grenoble,7409
11/4/2020,5:00:00 PM,60.1,44,37.9,4.53,9.3,264,269,9.2,0.2658,Grenoble,7410
11/4/2020,6:00:00 PM,59.4,41,35.8,3.61,8.22,267,274,8.2,0.2719,Grenoble,7411
11/4/2020,7:00:00 PM,59.2,42,35.9,4.7,9.63,268,274,7.7,0.2518,Grenoble,7412
11/4/2020,8:00:00 PM,58.5,42,35.4,5.08,10.25,280,289,8.5,0.2317,Grenoble,7413
11/4/2020,9:00:00 PM,56.6,45,35.2,4.96,10.24,289,296,8.6,0.2116,Grenoble,7414
11/4/2020,10:00:00 PM,56.9,45,36.1,5.7,10.78,292,297,9.5,0.1915,Grenoble,7415
11/4/2020,11:00:00 PM,55.3,51,37.3,5.82,11.06,294,300,9.8,0.1714,Grenoble,7416
11/5/2020,12:00:00 AM,53.5,56,38.3,5.42,10.62,293,300,9.9,0.1513,Grenoble,7417
11/5/2020,1:00:00 AM,51.5,62,38.9,4.7,9.51,294,304,9.1,0.1311,Grenoble,7418
11/5/2020,2:00:00 AM,49.5,68,39.3,4.22,8.63,292,305,7.8,0.111,Grenoble,7419
11/5/2020,3:00:00 AM,47.5,74,39.5,3.49,7.74,294,306,7.1,0.0909,Grenoble,7420
11/5/2020,4:00:00 AM,45.2,80,39.4,2.64,6.48,307,322,5.9,0.0708,Grenoble,7421
11/5/2020,5:00:00 AM,43.3,85,39.1,2.25,4.96,302,332,4.5,0.0719,Grenoble,7422
11/5/2020,6:00:00 AM,39.9,86,36,1.84,2.81,299,356,3.7,0.0942,Grenoble,7423
11/5/2020,7:00:00 AM,37.9,88,34.6,1.4,1.5,270,307,3,0.1166,Grenoble,7424
11/5/2020,8:00:00 AM,39.1,89,36.1,1.22,1.79,235,207,2.5,0.1389,Grenoble,7425
11/5/2020,9:00:00 AM,46.4,71,37.4,3.31,5.26,205,194,5.2,0.1612,Grenoble,7426
11/5/2020,10:00:00 AM,52.7,55,37,4.32,7.09,185,189,7.6,0.1835,Grenoble,7427
11/5/2020,11:00:00 AM,57,48,37.8,5.04,7.18,194,196,9.2,0.2058,Grenoble,7428
11/5/2020,12:00:00 PM,60.6,48,40.6,6.01,8.32,198,200,10.8,0.2413,Grenoble,7429
11/5/2020,1:00:00 PM,63.9,45,42.3,6.44,9.13,208,209,11.6,0.2898,Grenoble,7430
11/5/2020,2:00:00 PM,65.5,44,42.8,6.98,10.15,205,208,12.3,0.3384,Grenoble,7431
11/5/2020,3:00:00 PM,65.7,44,43.1,7.38,11.61,208,211,12.6,0.3869,Grenoble,7432
11/5/2020,4:00:00 PM,64.6,41,40.6,7.36,12.24,217,218,13.1,0.4354,Grenoble,7433
11/5/2020,5:00:00 PM,61.6,43,38.8,6.95,12.32,220,222,12.6,0.484,Grenoble,7434
11/5/2020,6:00:00 PM,60.6,42,37.4,6.64,12.45,217,219,12.1,0.4851,Grenoble,7435
11/5/2020,7:00:00 PM,60,44,38,6.65,12.3,224,225,11.6,0.4389,Grenoble,7436
11/5/2020,8:00:00 PM,58.6,46,38.1,6.16,11.75,227,228,11.3,0.3927,Grenoble,7437
11/5/2020,9:00:00 PM,57.7,47,37.8,6.01,11.69,227,229,10.3,0.3465,Grenoble,7438
11/5/2020,10:00:00 PM,56.7,48,37.2,5.56,11.08,232,233,10.1,0.3003,Grenoble,7439
11/5/2020,11:00:00 PM,55.3,50,37,5.19,10.38,236,238,9.3,0.2541,Grenoble,7440
11/6/2020,12:00:00 AM,53.7,53,37,4.43,9.1,245,247,8.6,0.2079,Grenoble,7441
11/6/2020,1:00:00 AM,51.7,58,37.2,4,7.34,238,250,7.4,0.1617,Grenoble,7442
11/6/2020,2:00:00 AM,50.1,61,37.2,3.4,5.63,227,237,6.6,0.1155,Grenoble,7443
11/6/2020,3:00:00 AM,48.7,64,37,3.47,5.5,213,205,5.7,0.0693,Grenoble,7444
11/6/2020,4:00:00 AM,49.5,60,36.3,3.62,7.18,208,193,6.1,0.0231,Grenoble,7445
11/6/2020,5:00:00 AM,49.6,59,35.9,3.79,8.14,198,191,6.3,0.0038,Grenoble,7446
11/6/2020,6:00:00 AM,45.4,71,36.7,2.79,5.6,201,179,6.6,0.0114,Grenoble,7447
11/6/2020,7:00:00 AM,45.6,68,35.6,3.16,7.54,198,186,5.4,0.0189,Grenoble,7448
11/6/2020,8:00:00 AM,47,63,35.2,3.68,8.46,202,194,5.9,0.0265,Grenoble,7449
11/6/2020,9:00:00 AM,52.3,54,36.2,5.1,9.59,196,196,8.6,0.0341,Grenoble,7450
11/6/2020,10:00:00 AM,57.2,49,38,4.74,8.72,208,208,8.7,0.0416,Grenoble,7451
11/6/2020,11:00:00 AM,60.3,44,38.2,3.97,5.67,221,221,8.1,0.0492,Grenoble,7452
11/6/2020,12:00:00 PM,61.9,42,38.3,3.75,5.02,222,223,7.5,0.0486,Grenoble,7453
11/6/2020,1:00:00 PM,63.4,40,38.8,3.54,4.81,225,225,7.4,0.0398,Grenoble,7454
11/6/2020,2:00:00 PM,64.4,40,39.4,2.28,3.06,232,232,7,0.0309,Grenoble,7455
11/6/2020,3:00:00 PM,64.5,41,40.3,1.42,1.86,219,216,4.9,0.0221,Grenoble,7456
11/6/2020,4:00:00 PM,61.9,63,49.3,1.3,1.75,122,156,3,0.0133,Grenoble,7457
11/6/2020,5:00:00 PM,53.9,68,43.7,2.8,3.27,88,113,3.2,0.0044,Grenoble,7458
11/6/2020,6:00:00 PM,51.4,62,38.9,3.38,7.13,19,34,3.2,0,Grenoble,7459
11/6/2020,7:00:00 PM,48.4,72,39.9,4.05,7.67,20,31,6.6,0,Grenoble,7460
11/6/2020,8:00:00 PM,44.6,79,38.5,4.46,8.05,20,27,7.6,0,Grenoble,7461
11/6/2020,9:00:00 PM,42.6,80,36.9,4.52,8.15,18,23,7.7,0,Grenoble,7462
11/6/2020,10:00:00 PM,40.9,83,36.1,4.63,8.07,14,20,7.8,0,Grenoble,7463
11/6/2020,11:00:00 PM,39.1,86,35.2,4.92,8.38,13,17,8.3,0,Grenoble,7464
11/7/2020,12:00:00 AM,37.9,87,34.3,4.68,8.03,16,19,8.2,0,Grenoble,7465
11/7/2020,1:00:00 AM,37.7,85,33.5,4.43,7.6,18,21,7.9,0,Grenoble,7466
11/7/2020,2:00:00 AM,37.1,85,32.9,4.55,7.73,19,21,7.8,0,Grenoble,7467
11/7/2020,3:00:00 AM,36.4,86,32.5,4.39,7.56,24,26,7.9,0,Grenoble,7468
11/7/2020,4:00:00 AM,35.5,88,32.4,4.07,6.94,25,28,7.7,0,Grenoble,7469
11/7/2020,5:00:00 AM,35.1,89,32.2,4.12,7.02,29,33,7.3,0.0014,Grenoble,7470
11/7/2020,6:00:00 AM,32.4,92,30.4,3.89,6.63,29,34,7.1,0.0042,Grenoble,7471
11/7/2020,7:00:00 AM,31.9,94,30.4,3.83,6.52,33,36,6.8,0.0071,Grenoble,7472
11/7/2020,8:00:00 AM,32.3,94,30.7,3.75,5.67,48,49,6.8,0.0099,Grenoble,7473
11/7/2020,9:00:00 AM,34.1,90,31.4,3.44,4.55,54,57,6.8,0.0127,Grenoble,7474
11/7/2020,10:00:00 AM,36.7,84,32.5,3.53,4.57,65,67,7.4,0.0155,Grenoble,7475
11/7/2020,11:00:00 AM,39.1,80,33.5,2.95,3.77,66,68,7.3,0.0183,Grenoble,7476
11/7/2020,12:00:00 PM,42.3,74,34.7,2.89,3.55,76,80,6.5,0.019,Grenoble,7477
11/7/2020,1:00:00 PM,46,68,36.1,3.21,4,86,90,7.1,0.0176,Grenoble,7478
11/7/2020,2:00:00 PM,48.9,65,37.9,3.37,4.37,102,106,7.1,0.0161,Grenoble,7479
11/7/2020,3:00:00 PM,50.9,65,39.6,3.29,4.25,110,114,7.2,0.0146,Grenoble,7480
11/7/2020,4:00:00 PM,51.2,69,41.2,2.72,4.16,107,117,6.5,0.0132,Grenoble,7481
11/7/2020,5:00:00 PM,48.4,78,41.7,2.9,5.82,90,106,4.9,0.0117,Grenoble,7482
11/7/2020,6:00:00 PM,42.2,90,39.6,2.94,5.54,55,70,5,0.0211,Grenoble,7483
11/7/2020,7:00:00 PM,40.6,96,39.5,3.19,5.99,58,75,5.3,0.0413,Grenoble,7484
11/7/2020,8:00:00 PM,40.7,98,40.1,3.18,6,66,89,5.4,0.0615,Grenoble,7485
11/7/2020,9:00:00 PM,42.3,95,40.9,3.04,6.33,81,106,5.5,0.0817,Grenoble,7486
11/7/2020,10:00:00 PM,44.2,91,41.8,3.1,7.18,105,129,5.1,0.1019,Grenoble,7487
11/7/2020,11:00:00 PM,47.5,87,43.7,4.03,9.11,134,149,6.5,0.1221,Grenoble,7488
11/8/2020,12:00:00 AM,52.2,78,45.6,5.06,10.82,155,161,8.2,0.1423,Grenoble,7489
11/8/2020,1:00:00 AM,56.2,69,46,5.82,11.55,164,168,9.8,0.1625,Grenoble,7490
11/8/2020,2:00:00 AM,57.6,65,45.9,6.12,11.62,169,172,10.4,0.1827,Grenoble,7491
11/8/2020,3:00:00 AM,58.3,65,46.7,6.5,11.73,166,169,11.1,0.2029,Grenoble,7492
11/8/2020,4:00:00 AM,58.6,69,48.3,7.38,12.71,164,167,12.4,0.2231,Grenoble,7493
11/8/2020,5:00:00 AM,58.3,71,49,7.86,13.42,165,168,13.5,0.2166,Grenoble,7494
11/8/2020,6:00:00 AM,56.8,77,49.6,7.68,12.98,172,174,13.8,0.1833,Grenoble,7495
11/8/2020,7:00:00 AM,56.2,78,49.6,7.52,12.73,166,169,13.3,0.1499,Grenoble,7496
11/8/2020,8:00:00 AM,57,74,48.8,9.41,15.34,168,170,16,0.1166,Grenoble,7497
11/8/2020,9:00:00 AM,59.1,69,49,9.72,15.23,171,172,16.8,0.0833,Grenoble,7498
11/8/2020,10:00:00 AM,61.3,66,50,9.06,13.96,169,171,17.2,0.05,Grenoble,7499
11/8/2020,11:00:00 AM,62.6,63,49.7,10.99,15.96,165,166,19.2,0.0167,Grenoble,7500
11/8/2020,12:00:00 PM,63.7,60,49.5,11.81,16.96,167,168,20.4,0.0094,Grenoble,7501
11/8/2020,1:00:00 PM,64.1,59,49.6,10.89,15.75,167,168,20.9,0.0281,Grenoble,7502
11/8/2020,2:00:00 PM,65.4,56,49.1,11.06,16,170,171,19.3,0.0469,Grenoble,7503
11/8/2020,3:00:00 PM,63.3,65,51.4,9.55,14.29,186,186,20.8,0.0656,Grenoble,7504
11/8/2020,4:00:00 PM,60.4,54,43.7,9.02,13.65,234,237,16.8,0.0844,Grenoble,7505
11/8/2020,5:00:00 PM,55.6,54,39.2,6.82,11.26,235,237,15.6,0.1031,Grenoble,7506
11/8/2020,6:00:00 PM,48.7,61,36,6.1,10.39,260,259,12.2,0.1074,Grenoble,7507
11/8/2020,7:00:00 PM,44.7,66,33.9,7.51,11.9,268,269,13.5,0.0972,Grenoble,7508
11/8/2020,8:00:00 PM,41,65,30.1,7.9,12.51,271,272,13.7,0.0869,Grenoble,7509
11/8/2020,9:00:00 PM,37.7,63,26.2,7.2,11.38,280,280,13.9,0.0767,Grenoble,7510
11/8/2020,10:00:00 PM,36.1,61,23.8,6.48,10.47,279,280,12.5,0.0665,Grenoble,7511
11/8/2020,11:00:00 PM,34.4,61,22.6,6.07,9.9,287,288,11.2,0.0563,Grenoble,7512
11/9/2020,12:00:00 AM,32.9,63,21.7,5.07,8.55,292,294,10.5,0.046,Grenoble,7513
11/9/2020,1:00:00 AM,32,62,20.3,5.64,9.39,295,295,9.6,0.0358,Grenoble,7514
11/9/2020,2:00:00 AM,31.2,58,18.2,4.48,7.84,299,300,10,0.0256,Grenoble,7515
11/9/2020,3:00:00 AM,30.5,58,17.3,3.62,6.33,309,309,7.6,0.0153,Grenoble,7516
11/9/2020,4:00:00 AM,30.6,52,14.8,5.64,8.23,297,297,9.9,0.0051,Grenoble,7517
11/9/2020,5:00:00 AM,30,49,13.2,5.72,8.36,297,298,10,0.0211,Grenoble,7518
11/9/2020,6:00:00 AM,27.1,47,9.5,6.11,8.61,285,285,10.9,0.0632,Grenoble,7519
11/9/2020,7:00:00 AM,25.4,52,10.1,6.18,8.86,293,294,11.1,0.1054,Grenoble,7520
11/9/2020,8:00:00 AM,25,51,9.3,7.47,10.7,290,291,13.2,0.1475,Grenoble,7521
11/9/2020,9:00:00 AM,24.8,51,9.2,7.52,10.58,284,285,13.8,0.1896,Grenoble,7522
11/9/2020,10:00:00 AM,24.7,52,9.5,7.45,10.36,285,285,13.5,0.2318,Grenoble,7523
11/9/2020,11:00:00 AM,25.3,52,10,7.04,9.71,281,282,13.7,0.2739,Grenoble,7524
11/9/2020,12:00:00 PM,28,48,10.9,7.3,9.95,279,280,13.6,0.2984,Grenoble,7525
11/9/2020,1:00:00 PM,29.8,44,10.2,7.68,10.41,278,278,14.3,0.3052,Grenoble,7526
11/9/2020,2:00:00 PM,31.4,39,9.4,7.96,10.92,282,282,14.8,0.3121,Grenoble,7527
11/9/2020,3:00:00 PM,30.9,42,10.6,7.83,10.82,284,284,14.8,0.3189,Grenoble,7528
11/9/2020,4:00:00 PM,29.6,44,10.1,7.13,10.11,285,284,14.3,0.3258,Grenoble,7529
11/9/2020,5:00:00 PM,28.3,47,10.8,5.72,9.11,289,289,12.8,0.3326,Grenoble,7530
11/9/2020,6:00:00 PM,25.3,52,10,5.05,7.83,297,298,10.1,0.3207,Grenoble,7531
11/9/2020,7:00:00 PM,24,56,10.7,4.29,7.43,298,299,8.6,0.2902,Grenoble,7532
11/9/2020,8:00:00 PM,23.5,60,11.5,4.22,7.29,292,295,7.7,0.2596,Grenoble,7533
11/9/2020,9:00:00 PM,22.7,65,12.7,3.23,6.37,286,292,7.3,0.2291,Grenoble,7534
11/9/2020,10:00:00 PM,22.4,68,13.3,2.66,4.94,250,263,5.7,0.1985,Grenoble,7535
11/9/2020,11:00:00 PM,22.6,69,14,3.85,6.8,245,250,6.7,0.168,Grenoble,7536
11/10/2020,12:00:00 AM,22.5,71,14.5,4.41,7.91,274,273,7.5,0.1375,Grenoble,7537
11/10/2020,1:00:00 AM,22.6,71,14.7,4.94,8.75,291,292,8.7,0.1069,Grenoble,7538
11/10/2020,2:00:00 AM,22.5,74,15.4,3.93,7.15,285,290,8.4,0.0764,Grenoble,7539
11/10/2020,3:00:00 AM,22.5,76,16.1,3.29,6.28,290,292,6.7,0.0458,Grenoble,7540
11/10/2020,4:00:00 AM,21.8,80,16.5,1.36,3.51,253,273,5.6,0.0153,Grenoble,7541
11/10/2020,5:00:00 AM,21.9,81,17.1,1.65,3.92,284,289,3,0,Grenoble,7542
11/10/2020,6:00:00 AM,20.4,86,16.9,1.96,3.49,285,294,3,0,Grenoble,7543
11/10/2020,7:00:00 AM,18.1,90,15.7,1.73,4.03,280,293,3.5,0,Grenoble,7544
11/10/2020,8:00:00 AM,19.6,89,16.9,1.75,4.14,301,307,3.3,0,Grenoble,7545
11/10/2020,9:00:00 AM,22.4,76,16,1.43,1.87,282,286,3.5,0,Grenoble,7546
11/10/2020,10:00:00 AM,25.3,64,14.9,1.65,2.04,256,259,4.5,0,Grenoble,7547
11/10/2020,11:00:00 AM,27.8,58,14.8,1.81,2.31,276,275,5.1,0,Grenoble,7548
11/10/2020,12:00:00 PM,30.4,51,14.5,2.28,2.89,285,284,6,0,Grenoble,7549
11/10/2020,1:00:00 PM,32.6,45,13.7,2.42,3.09,294,295,6.2,0,Grenoble,7550
11/10/2020,2:00:00 PM,33.7,43,13.5,2.68,3.44,297,296,6.1,0,Grenoble,7551
11/10/2020,3:00:00 PM,33.9,43,13.6,2.7,3.56,309,308,6.6,0,Grenoble,7552
11/10/2020,4:00:00 PM,32.6,46,14.4,0.86,1.97,306,300,5.7,0,Grenoble,7553
11/10/2020,5:00:00 PM,29.5,60,17.2,1.94,2.41,258,265,2.5,0,Grenoble,7554
11/10/2020,6:00:00 PM,26.5,79,20.9,2.34,4.03,230,240,3.7,0.0125,Grenoble,7555
11/10/2020,7:00:00 PM,26.9,79,21.3,2.62,6.38,230,235,4.2,0.0374,Grenoble,7556
11/10/2020,8:00:00 PM,27.5,75,20.6,3.74,8.15,236,237,6.3,0.0624,Grenoble,7557
11/10/2020,9:00:00 PM,28,69,19.3,4.08,8.68,234,232,6.9,0.0873,Grenoble,7558
11/10/2020,10:00:00 PM,28.3,68,19.2,4.2,8.78,232,233,7.2,0.1123,Grenoble,7559
11/10/2020,11:00:00 PM,28.3,69,19.6,4.86,9.52,233,234,8.1,0.1373,Grenoble,7560
11/11/2020,12:00:00 AM,27.6,75,20.8,5.16,9.69,238,239,8.9,0.1622,Grenoble,7561
11/11/2020,1:00:00 AM,26.5,80,21.3,4.93,9.24,252,257,8.8,0.1872,Grenoble,7562
11/11/2020,2:00:00 AM,26,79,20.5,4.74,9.1,263,270,8.5,0.2121,Grenoble,7563
11/11/2020,3:00:00 AM,25.7,75,18.8,4.7,9.01,268,273,8.2,0.2371,Grenoble,7564
11/11/2020,4:00:00 AM,25.8,69,17,4.69,9.08,259,262,8.1,0.262,Grenoble,7565
11/11/2020,5:00:00 AM,26.2,68,17,4.62,8.97,252,256,8.1,0.2826,Innsbruck,7566
11/11/2020,6:00:00 AM,26.7,75,19.8,4.88,8.77,242,246,8.7,0.2987,Innsbruck,7567
11/11/2020,7:00:00 AM,26.2,77,20,5.46,9.88,235,238,9.1,0.3149,Innsbruck,7568
11/11/2020,8:00:00 AM,27.3,76,20.8,5.27,9.67,237,240,9.4,0.331,Innsbruck,7569
11/11/2020,9:00:00 AM,30.6,68,21.3,5.94,10.38,234,238,10,0.3471,Innsbruck,7570
11/11/2020,10:00:00 AM,34.2,59,21.5,6.4,9.48,241,244,11.3,0.3633,Innsbruck,7571
11/11/2020,11:00:00 AM,37.4,50,20.5,7.75,10.82,253,254,13.9,0.3794,Innsbruck,7572
11/11/2020,12:00:00 PM,39,47,20.3,8.15,11.21,256,257,14.9,0.389,Innsbruck,7573
11/11/2020,1:00:00 PM,39.8,46,20.6,8.51,11.79,257,257,15.4,0.3919,Innsbruck,7574
11/11/2020,2:00:00 PM,40.4,45,20.8,9.07,12.69,263,263,17.1,0.3948,Innsbruck,7575
11/11/2020,3:00:00 PM,39.7,46,20.3,9.04,13.05,265,265,16.4,0.3977,Innsbruck,7576
11/11/2020,4:00:00 PM,37.1,52,21.3,8.52,12.82,266,266,16,0.4006,Innsbruck,7577
11/11/2020,5:00:00 PM,33.8,56,19.6,8.2,13.01,271,272,15.1,0.4035,Innsbruck,7578
11/11/2020,6:00:00 PM,28.8,58,15.7,8.35,13.01,276,278,14.5,0.3875,Innsbruck,7579
11/11/2020,7:00:00 PM,27.1,60,14.8,8.03,12.89,275,277,14.6,0.3526,Innsbruck,7580
11/11/2020,8:00:00 PM,25.5,60,13.7,7.92,12.55,280,281,14.2,0.3177,Innsbruck,7581
11/11/2020,9:00:00 PM,24.1,63,13.3,7.79,12.5,279,280,13.9,0.2828,Innsbruck,7582
11/11/2020,10:00:00 PM,23.2,65,13.3,7.52,12.06,284,286,13.8,0.2479,Innsbruck,7583
11/11/2020,11:00:00 PM,22.6,67,13.3,7.25,11.48,285,287,13.3,0.213,Innsbruck,7584
11/12/2020,12:00:00 AM,22.3,65,12.4,7.2,11.55,284,286,13,0.1781,Innsbruck,7585
11/12/2020,1:00:00 AM,21.9,64,11.8,6.24,10.13,276,279,12.6,0.1432,Innsbruck,7586
11/12/2020,2:00:00 AM,21.2,66,11.6,5.92,9.68,282,284,11,0.1083,Innsbruck,7587
11/12/2020,3:00:00 AM,20.7,67,11.5,6.01,9.65,288,289,10.5,0.0734,Innsbruck,7588
11/12/2020,4:00:00 AM,19.9,72,12.3,5.72,9.56,289,291,10.5,0.0385,Innsbruck,7589
11/12/2020,5:00:00 AM,19.4,73,12,5.38,8.99,288,291,9.7,0.0357,Innsbruck,7590
11/12/2020,6:00:00 AM,15.7,78,10.1,5.1,7.83,281,284,9.1,0.0651,Innsbruck,7591
11/12/2020,7:00:00 AM,14.7,79,9.4,4.77,7.57,280,282,8.8,0.0946,Innsbruck,7592
11/12/2020,8:00:00 AM,14.7,75,8.2,4.88,7.38,281,283,8.7,0.124,Innsbruck,7593
11/12/2020,9:00:00 AM,16,67,6.8,5.6,7.62,286,287,10.3,0.1534,Innsbruck,7594
11/12/2020,10:00:00 AM,18,60,6.4,5.41,7.21,286,287,10.5,0.1829,Innsbruck,7595
11/12/2020,11:00:00 AM,20.1,52,5.5,5.41,7.02,289,290,10.6,0.2123,Innsbruck,7596
11/12/2020,12:00:00 PM,21.7,48,5.2,5.38,7.05,288,288,10.7,0.222,Innsbruck,7597
11/12/2020,1:00:00 PM,23,45,4.9,5.54,7.34,287,287,11,0.2121,Innsbruck,7598
